totcper	totcinc	food	alta	age	dcoast	dmiddle	dwest
1959.9	 692.7	 871.6	  58.7	37.0	1	0	0
1309.2	 743.0	 848.9	  12.3	29.5	1	0	0
1126.8	 550.0	 983.4	   0.0	31.5	1	0	0
3616.1	 825.3	1148.8	  43.7	41.0	1	0	0
2074.8	 711.3	 925.2	   8.3	33.5	1	0	0
2286.3	 391.3	 786.5	  12.2	46.0	1	0	0
4503.6	 967.3	1300.0	  33.0	52.5	1	0	0
2257.1	 473.5	1093.1	  33.8	43.0	1	0	0
1694.2	 492.3	1134.7	  56.3	55.5	1	0	0
1783.0	 266.4	 696.4	   7.2	49.5	1	0	0
1249.9	 483.2	 679.1	   7.8	42.0	1	0	0
1661.1	 531.8	 812.6	  20.5	33.0	1	0	0
1731.7	 676.0	 879.0	  18.3	64.0	1	0	0
3070.8	1009.0	1122.8	  66.0	42.0	1	0	0
2030.5	 541.5	 946.8	  24.5	51.5	1	0	0
1860.9	 698.7	 920.9	  10.7	38.0	1	0	0
1878.0	 609.7	 824.7	  24.0	29.0	1	0	0
1719.7	 951.0	1036.7	  28.0	49.0	1	0	0
1729.8	 351.8	 758.1	  29.3	30.0	1	0	0
1416.2	 470.3	 888.5	  15.0	62.0	1	0	0
1265.1	 649.0	 907.5	  12.3	29.0	1	0	0
1666.3	 523.0	1013.1	  27.3	52.0	1	0	0
1181.6	 520.0	 668.4	  15.2	54.0	1	0	0
1476.6	 400.8	 988.9	  13.2	32.0	1	0	0
1919.3	 768.7	1104.3	  14.7	40.0	1	0	0
3143.4	 954.0	1377.7	  29.7	41.5	1	0	0
2350.0	 318.0	1387.6	   4.8	42.5	1	0	0
2239.2	 698.3	1444.6	  28.0	39.0	1	0	0
2620.6	1317.0	1791.1	   5.5	56.5	1	0	0
1711.9	 407.0	1345.6	   8.0	53.0	1	0	0
2396.9	 559.0	1010.3	  42.0	32.0	1	0	0
1693.3	 652.7	 974.6	  34.0	35.5	1	0	0
4088.0	 670.8	1371.5	  89.3	38.5	1	0	0
2641.9	 517.5	 801.6	  30.3	41.5	1	0	0
2304.0	 512.0	1112.0	  26.0	42.5	1	0	0
2196.8	 271.0	1109.1	  26.0	39.0	1	0	0
2126.1	 302.6	 871.1	  32.8	44.0	1	0	0
1918.3	 461.8	1051.1	  28.7	50.0	1	0	0
1531.8	 376.0	1037.6	  16.8	38.5	1	0	0
2237.7	 553.0	1186.2	  29.5	38.0	1	0	0
1504.3	 311.3	 679.5	  18.3	47.5	1	0	0
1833.6	 406.5	1185.9	  30.7	51.5	1	0	0
2370.2	 560.5	 837.0	  33.5	43.0	1	0	0
1328.1	 376.0	 540.9	  13.2	54.5	1	0	0
2081.1	 394.2	 956.6	  22.7	38.0	1	0	0
3034.4	 589.5	1215.2	  35.8	41.0	1	0	0
1825.4	 745.7	 645.1	  10.0	37.5	1	0	0
1490.8	 570.3	 625.4	   5.0	29.5	1	0	0
2176.2	 623.7	 802.8	  38.0	56.0	1	0	0
1550.3	 306.3	 783.1	  30.2	38.0	1	0	0
2080.6	 643.3	 750.9	  24.2	43.0	1	0	0
1445.6	 508.4	 565.6	   8.8	46.5	1	0	0
2583.2	 423.7	1208.2	  54.0	36.0	1	0	0
1306.3	 467.8	 710.3	   8.3	39.0	1	0	0
2681.0	 830.0	 756.3	  16.0	42.5	1	0	0
1455.6	 375.0	 702.8	  49.5	43.0	1	0	0
2898.3	 711.7	 841.3	  44.7	32.5	1	0	0
3573.0	 819.7	 787.7	  47.3	33.0	1	0	0
2700.0	 507.4	 751.4	   5.6	46.5	1	0	0
 953.6	 396.2	 524.8	  13.3	35.5	1	0	0
1625.3	 312.7	 835.8	  60.5	37.0	1	0	0
2438.6	 635.7	1431.9	  57.7	49.0	1	0	0
1012.4	 324.3	 564.9	   7.0	45.0	1	0	0
2403.3	 683.3	 890.9	  85.3	29.0	1	0	0
1286.1	1250.0	1061.1	  12.5	41.0	1	0	0
1921.4	1125.0	1821.4	  20.0	55.5	1	0	0
1094.9	 900.0	1041.5	  46.7	27.5	1	0	0
1247.1	1033.3	1180.4	  33.3	48.5	1	0	0
 952.9	1500.0	 762.9	   6.7	60.0	1	0	0
1063.7	 975.0	1026.2	  15.0	31.0	1	0	0
 845.9	1125.0	 795.9	  25.0	30.0	1	0	0
1740.1	 321.8	 870.4	  65.0	29.0	1	0	0
1902.5	 273.0	 870.8	  63.3	26.0	1	0	0
2402.0	 266.2	1453.0	 109.0	47.5	1	0	0
2613.0	 349.4	1174.2	  42.0	43.5	1	0	0
3003.4	 256.3	1173.7	  90.0	41.0	1	0	0
2254.9	 139.8	1221.6	  42.2	38.5	1	0	0
1280.9	 316.8	1028.2	   0.0	30.5	1	0	0
2548.9	 194.8	1339.1	  50.0	44.0	1	0	0
 988.9	 181.4	 770.9	  29.4	43.5	1	0	0
1041.1	 196.7	 496.8	  25.6	39.5	1	0	0
 896.6	  82.4	 623.0	  18.6	35.0	1	0	0
1154.6	 213.3	 556.2	  34.2	41.5	1	0	0
 764.5	 493.0	 486.2	   7.0	27.5	1	0	0
1386.4	 227.8	 609.1	   9.0	39.5	1	0	0
 984.0	 642.3	 484.0	   6.3	24.5	1	0	0
1608.6	 312.5	 556.1	   9.3	46.5	1	0	0
 892.6	 474.7	 580.6	  33.0	54.0	1	0	0
 858.9	 367.5	 486.4	  21.2	65.5	1	0	0
1452.9	 295.2	 950.9	  15.7	33.0	1	0	0
1623.5	 240.7	1281.5	  14.3	30.5	1	0	0
1898.3	 325.2	1298.0	  56.0	37.0	1	0	0
2668.6	 493.2	1785.1	  45.7	35.0	1	0	0
1480.7	 207.5	1059.7	  29.5	34.5	1	0	0
1150.6	 189.0	 841.0	  14.0	47.5	1	0	0
1998.4	 280.0	1164.6	  32.8	40.5	1	0	0
1504.8	 278.0	1045.6	   6.8	53.5	1	0	0
1058.6	1050.0	 891.1	  22.5	33.0	1	0	0
1238.2	1000.0	1210.2	  20.0	42.5	1	0	0
1408.2	 284.8	 891.0	   7.0	51.0	1	0	0
3883.9	 326.8	3462.4	  85.5	28.0	1	0	0
1069.5	 262.5	 789.7	  52.5	25.5	1	0	0
2256.1	 776.5	2040.6	  65.5	52.5	1	0	0
1457.1	 172.6	 965.1	   1.2	32.0	1	0	0
1097.3	 230.8	 912.1	  30.0	32.0	1	0	0
1569.8	 460.3	1319.1	  25.3	49.0	1	0	0
1747.7	 327.5	1377.5	  47.0	48.0	1	0	0
1364.3	 404.5	 878.3	  20.2	42.5	1	0	0
1556.5	 218.6	1228.5	  60.0	49.5	1	0	0
1498.8	1012.0	1177.8	  31.5	58.5	1	0	0
1146.8	 171.0	 751.3	  33.8	30.0	1	0	0
2494.6	 615.5	1182.3	  59.2	42.0	1	0	0
2298.4	 630.3	1025.7	  50.3	32.5	1	0	0
1987.1	 242.2	 954.1	  11.3	47.0	1	0	0
1779.0	 242.2	1140.6	  40.2	43.0	1	0	0
2938.5	 334.0	1009.7	  33.8	42.5	1	0	0
1477.4	 227.8	 924.4	  12.6	42.5	1	0	0
2637.1	 289.8	1402.5	  10.7	46.0	1	0	0
 606.6	 108.0	 409.6	   6.7	31.5	1	0	0
1237.1	 125.8	 493.8	  14.7	40.5	1	0	0
 914.8	 198.8	 822.8	  23.5	31.5	1	0	0
1406.0	 185.8	 640.6	  19.6	36.5	1	0	0
 640.3	 106.5	 469.1	  16.3	38.0	1	0	0
1247.2	 282.7	 848.9	  35.7	51.0	1	0	0
 639.1	 127.3	 573.6	  37.2	34.5	1	0	0
2353.9	 341.8	1437.9	  50.0	42.5	1	0	0
3013.6	 621.0	1518.6	  87.5	55.0	1	0	0
1819.4	 579.7	 928.4	  50.0	34.0	1	0	0
2766.9	 459.8	1536.4	  78.7	51.0	1	0	0
1195.9	 714.2	1013.4	   7.5	31.0	1	0	0
2192.0	 640.7	1563.0	 186.7	28.0	1	0	0
1051.2	 912.0	 774.7	  48.0	53.5	1	0	0
1906.7	 463.3	1097.7	  80.0	52.5	1	0	0
1976.7	 671.3	 911.4	  45.0	31.5	1	0	0
1277.1	1075.0	1014.6	   5.0	32.5	1	0	0
1235.5	 875.0	1188.0	  12.5	40.0	1	0	0
1135.6	1200.0	 995.6	   0.0	38.0	1	0	0
1038.0	1180.0	 804.0	   6.0	33.5	1	0	0
 957.0	 975.0	 792.0	   7.5	38.0	1	0	0
 846.1	1066.7	 842.7	   6.7	30.0	1	0	0
1260.7	 257.5	 680.5	   0.8	44.5	0	1	0
1248.8	 750.0	 772.5	   8.7	43.0	0	1	0
6206.1	 359.7	 706.6	  22.3	40.5	0	1	0
11519.6	 375.5	 782.4	  17.0	51.5	0	1	0
1186.0	 675.0	 657.3	  20.5	36.5	0	1	0
2930.3	 614.7	1035.0	  26.3	49.5	0	1	0
1342.8	 262.5	 688.3	   6.2	35.0	0	1	0
1327.1	 272.5	 643.8	  19.5	34.0	0	1	0
1211.4	 905.0	 644.9	  20.5	32.5	0	1	0
1690.1	 274.5	 781.1	  41.7	37.0	0	1	0
2630.0	 284.6	1410.8	  63.8	35.5	0	1	0
 892.7	1223.0	 601.7	   4.5	40.0	0	1	0
1138.9	1125.0	 661.7	  13.6	41.5	0	1	0
 704.6	 756.0	 451.1	  15.7	30.0	0	1	0
1279.1	1246.0	 726.1	  22.7	41.5	0	1	0
1257.4	 808.0	 494.4	  33.7	27.5	0	1	0
1546.5	 904.0	 963.3	  13.0	43.5	0	1	0
1434.1	8461.0	1086.8	  23.7	40.5	0	1	0
1233.1	1475.0	 616.3	  16.0	48.0	0	1	0
 957.0	1463.0	 505.4	   5.2	44.5	0	1	0
1425.0	2136.0	 619.2	  10.0	39.5	0	1	0
1278.6	1039.0	 793.6	   8.0	42.5	0	1	0
1140.9	1041.0	 632.1	  21.0	60.0	0	1	0
 628.8	1031.0	 384.5	  14.2	28.5	0	1	0
1945.3	1904.0	 601.8	   8.0	28.0	0	1	0
1493.3	1320.0	 714.3	   0.0	58.5	0	1	0
9510.7	 902.0	 512.0	  20.0	27.5	0	1	0
1533.0	 834.7	 491.8	   8.0	33.5	0	1	0
1291.5	 830.0	 463.3	  41.3	30.0	0	1	0
1263.2	 724.0	 523.4	  48.7	32.0	0	1	0
1272.3	1870.0	 679.8	   8.0	37.5	0	1	0
2091.0	1826.0	 516.0	  27.0	38.5	0	1	0
 940.4	 564.7	 128.4	   3.3	28.0	0	1	0
 903.1	 602.6	 143.9	   0.4	40.5	0	1	0
1423.9	1473.0	 553.7	  22.8	42.5	0	1	0
2152.0	1620.0	 405.0	  21.5	43.0	0	1	0
1274.8	1215.0	 468.1	  11.7	25.5	0	1	0
1367.0	 862.7	 515.3	  17.7	24.0	0	1	0
1545.6	1651.0	 440.1	  29.0	36.5	0	1	0
2007.0	1584.0	 587.0	  60.8	35.0	0	1	0
2455.1	1578.0	 757.5	  57.6	47.5	0	1	0
1501.0	1129.0	 769.0	  33.3	65.5	0	1	0
1115.1	1587.0	 693.9	  19.2	52.5	0	1	0
 884.8	2020.0	 482.4	   3.8	49.0	0	1	0
1689.0	1538.0	 736.8	  26.8	50.0	0	1	0
1898.1	1803.0	 682.5	  66.6	33.5	0	1	0
1499.0	1488.0	1037.2	  22.0	49.0	0	1	0
1504.8	 851.0	 642.0	   7.5	45.0	0	1	0
2945.2	2159.0	1011.4	  11.2	45.0	0	1	0
2562.5	1376.0	 792.2	   6.7	27.5	0	1	0
1735.2	 697.0	 914.0	   8.0	40.5	0	1	0
1132.3	 854.0	 740.3	  60.5	44.5	0	1	0
1436.8	 880.0	 649.3	   4.8	32.0	0	1	0
1293.0	 988.0	 522.8	  18.7	42.0	0	1	0
1288.0	 943.0	 615.2	  16.2	33.5	0	1	0
 893.3	 822.0	 458.6	   9.8	51.5	0	1	0
1419.2	1469.0	 702.5	   7.7	31.0	0	1	0
1492.6	1628.0	 542.4	  13.0	39.0	0	1	0
1415.4	 769.0	 761.8	  33.3	34.0	0	1	0
2790.9	3349.0	 405.4	  25.0	23.5	0	1	0
1847.3	1201.0	 991.7	  51.3	28.0	0	1	0
2086.8	1211.0	1067.1	  65.5	30.5	0	1	0
1970.5	 778.0	 923.7	  21.7	42.0	0	1	0
1969.0	 722.0	 714.3	  51.7	31.5	0	1	0
1241.8	1211.0	 600.5	  32.8	44.5	0	1	0
2218.1	1158.0	 728.7	   0.5	43.0	0	1	0
1410.5	1728.0	 549.5	  16.0	31.5	0	1	0
1089.9	 931.0	 472.1	  17.3	52.0	0	1	0
1510.0	1093.8	1004.2	   0.0	47.5	0	1	0
1597.7	2005.0	 585.1	  27.0	36.5	0	1	0
1489.5	1814.0	 369.3	   8.4	47.0	0	1	0
2760.9	1166.0	 723.9	  26.5	41.0	0	1	0
2948.0	1494.0	 829.0	  13.3	29.0	0	1	0
1666.0	1502.0	1006.7	   4.3	59.0	0	1	0
1266.9	1281.2	 883.4	   3.2	45.0	0	1	0
1065.7	1129.0	 814.3	  26.4	44.5	0	1	0
1449.6	1829.7	 863.8	  13.3	42.0	0	1	0
1318.1	1805.2	 831.8	   2.8	40.5	0	1	0
1647.5	1815.5	 961.3	  26.7	56.0	0	1	0
1272.2	1230.0	 763.0	  32.4	40.0	0	1	0
 959.4	1116.5	 815.1	  10.5	28.5	0	1	0
1560.3	1384.4	1011.7	  54.8	41.0	0	1	0
1220.5	1284.0	 701.5	  31.6	40.0	0	1	0
1237.2	1642.3	 712.8	  16.7	32.0	0	1	0
1915.7	1719.5	 786.2	  32.3	43.5	0	1	0
1691.1	1520.8	 960.9	   2.5	34.0	0	1	0
1214.6	1287.0	 649.1	   9.5	36.5	0	1	0
1618.7	1464.5	 943.0	  13.0	44.5	0	1	0
1454.6	1287.0	 992.0	  19.0	60.0	0	1	0
1935.8	1075.5	 823.5	   3.2	41.5	0	1	0
1133.0	1271.7	 759.0	  18.5	29.0	0	1	0
1691.8	2808.8	 950.8	  25.0	42.0	0	1	0
4650.2	2388.7	1305.2	  38.0	78.5	0	1	0
9258.3	2971.0	1119.8	 111.5	36.5	0	1	0
4203.3	3151.3	1649.3	  64.0	48.0	0	1	0
2480.5	2294.7	 998.9	   4.0	31.0	0	1	0
2325.5	2236.0	1172.5	  46.6	48.5	0	1	0
2002.3	2695.5	1230.3	  30.8	39.0	0	1	0
1413.4	1811.5	1031.2	  16.0	31.0	0	1	0
2047.2	1847.0	1378.6	   0.0	64.0	0	1	0
2692.3	2668.0	1643.8	 156.0	37.5	0	1	0
2066.4	1939.7	1274.4	  29.5	42.0	0	1	0
1917.2	1878.8	1379.9	   4.0	43.0	0	1	0
1934.2	2535.3	1236.9	  42.8	43.0	0	1	0
2056.0	1557.0	1613.3	 109.3	43.0	0	1	0
2017.2	1644.0	 795.0	  31.6	37.5	0	1	0
2355.2	2067.7	 920.9	 211.3	50.0	0	1	0
1547.9	1294.3	 771.4	  26.5	33.0	0	1	0
1325.4	1368.7	 776.4	   4.0	29.0	0	1	0
1084.1	 933.2	 628.8	   0.0	31.0	0	1	0
1976.1	1672.0	 786.8	   9.5	38.5	0	1	0
1426.7	1437.6	 806.5	  23.2	45.5	0	1	0
1716.9	1569.7	 821.9	  11.3	47.5	0	1	0
1669.3	1197.5	 708.0	   0.0	31.0	0	1	0
1801.8	1471.5	 872.8	   1.0	46.5	0	1	0
1815.6	1395.7	1201.8	   3.5	49.0	0	1	0
5892.4	1369.2	5492.2	   1.5	27.5	0	1	0
 951.7	1522.5	 643.8	  14.0	48.0	0	1	0
1462.0	1632.8	 882.6	  42.5	46.5	0	1	0
1705.4	1266.3	1173.7	   3.3	64.0	0	1	0
1458.2	1070.2	1011.2	  73.6	39.0	0	1	0
1052.2	1465.3	 769.7	  36.0	51.0	0	1	0
1518.9	1573.5	 845.9	  19.0	45.5	0	1	0
1183.6	1684.5	 716.1	   5.7	38.0	0	1	0
2179.6	1846.5	 870.9	  30.8	43.0	0	1	0
1176.7	1166.7	 806.9	  28.3	34.0	0	1	0
1843.7	2011.5	 910.2	  14.0	41.5	0	1	0
2892.6	2503.8	 896.1	  29.5	36.5	0	1	0
2404.1	2456.0	 996.9	  37.5	55.0	0	1	0
2805.0	1764.4	1225.2	  42.2	50.5	0	1	0
2040.9	1911.5	 859.9	   9.0	36.5	0	1	0
1816.8	1134.3	1032.5	  15.3	54.0	0	1	0
1258.3	 920.0	 681.8	   2.8	42.0	0	1	0
2719.3	1611.3	1413.8	  67.0	52.5	0	1	0
2073.5	 875.0	1110.0	  17.5	63.5	0	1	0
1391.1	1267.2	 741.9	  26.0	44.0	0	1	0
 971.0	1079.7	 589.8	  13.8	46.0	0	1	0
1429.7	1596.5	 796.9	  11.0	43.0	0	1	0
1490.8	1671.0	 798.4	  34.0	44.5	0	1	0
1231.1	1218.0	 763.1	   5.7	28.0	0	1	0
4361.9	1273.0	3785.7	  37.2	44.5	0	1	0
1254.6	1596.8	 753.6	  28.5	42.0	0	1	0
 523.4	 512.0	 331.7	  21.2	41.0	0	1	0
 636.9	1507.0	 466.6	  31.3	30.5	0	1	0
 793.3	1589.0	 481.9	  11.0	44.5	0	1	0
1422.6	1297.0	 488.8	  42.0	37.0	0	1	0
1568.1	1381.0	 612.5	  64.0	35.0	0	1	0
1217.3	1005.0	 521.5	  13.0	33.0	0	1	0
1456.0	1332.0	 420.3	  21.7	37.0	0	1	0
2354.2	3508.0	 995.0	  26.2	43.5	0	1	0
1602.7	1785.0	1224.0	  27.7	29.5	0	1	0
2225.5	 672.0	 781.5	  58.6	36.0	0	1	0
1082.0	 833.0	 411.0	   3.8	46.5	0	1	0
1073.5	3038.0	 603.5	  16.4	55.0	0	1	0
1310.0	1320.0	 625.2	 102.2	43.5	0	1	0
1225.0	 987.0	 497.0	  20.0	32.5	0	1	0
3553.3	 296.0	 749.7	  62.8	36.5	0	1	0
1618.6	1577.0	 878.6	   7.5	39.5	0	1	0
1759.9	2325.0	 659.7	  69.6	45.5	0	1	0
2271.0	1043.0	 520.3	  15.5	27.5	0	1	0
3408.4	 318.0	1327.9	 136.5	62.5	0	1	0
1205.6	1181.0	 574.0	   1.6	39.5	0	1	0
1247.5	1366.0	 382.3	  54.0	31.0	0	1	0
 910.8	1076.0	 621.1	  48.3	61.0	0	1	0
1751.3	2317.0	 644.9	  17.6	38.0	0	1	0
 924.3	 580.0	 680.8	   9.7	33.0	0	1	0
2176.9	4555.0	 863.2	  15.8	39.0	0	1	0
1496.6	1517.0	 714.3	  41.4	50.5	0	1	0
1957.7	1946.0	 655.4	   8.3	51.0	0	1	0
1329.1	6348.0	 964.6	   9.0	36.0	0	1	0
1892.2	1138.0	1243.9	  23.5	52.5	0	1	0
1509.7	1307.0	 573.0	   0.0	37.5	0	1	0
1228.1	1107.0	 521.7	  28.4	41.5	0	1	0
6317.3	5514.0	1170.3	 103.5	60.0	0	1	0
1078.6	1593.0	 623.0	  28.0	36.5	0	1	0
1477.0	1795.0	 637.5	  23.5	52.5	0	1	0
1814.3	1471.0	 676.6	   0.0	47.5	0	1	0
1295.6	1548.0	 915.8	   8.6	56.5	0	1	0
1776.8	 729.0	1301.1	  34.5	49.0	0	1	0
1034.7	 506.0	 484.4	  46.7	28.0	0	1	0
2447.4	1825.0	 741.6	   4.0	45.5	0	1	0
1264.5	1924.0	 820.0	  14.8	43.0	0	1	0
1247.9	1110.0	 871.9	  12.2	32.5	0	1	0
2024.3	1950.0	 787.8	  21.5	47.0	0	1	0
 688.5	 982.0	 509.7	  24.7	34.5	0	1	0
 707.8	1698.0	 482.6	   4.0	34.5	0	1	0
1793.1	3472.7	 413.5	  12.7	30.0	0	1	0
 919.0	1032.0	 633.0	  16.0	46.0	0	1	0
 834.5	1941.0	 288.8	  21.0	31.0	0	1	0
 672.0	1593.2	 433.2	  24.5	29.5	0	1	0
1315.1	2837.0	 389.4	   7.3	62.5	0	1	0
 830.6	1609.0	 358.0	  26.7	42.5	0	1	0
1032.4	 396.0	 491.7	  15.5	34.0	0	1	0
2351.6	2115.0	1144.6	 152.0	36.0	0	1	0
4334.6	3966.0	 773.6	   0.0	62.0	0	1	0
2924.4	1021.0	 552.2	   0.0	57.0	0	1	0
 797.4	 832.0	 384.7	  23.0	29.0	0	1	0
1537.1	 381.0	 531.6	  43.0	32.0	0	1	0
1615.8	1857.0	 731.6	  75.8	46.0	0	1	0
4340.7	1314.0	 921.7	   0.0	30.0	0	1	0
2676.7	2657.3	1060.3	  39.0	54.5	0	1	0
1227.5	1517.0	 784.2	  14.0	56.0	0	1	0
1223.6	1394.0	 751.0	   3.6	36.5	0	1	0
1636.7	2191.0	 686.2	  27.8	34.5	0	1	0
1952.6	1022.0	 694.4	   9.0	34.0	0	1	0
1755.9	 820.0	 737.1	  15.3	29.0	0	1	0
 774.4	 893.0	 615.6	  11.5	36.0	0	1	0
1765.3	 679.0	 636.6	   8.5	31.0	0	1	0
2541.5	1070.0	 821.3	  11.0	37.5	0	1	0
1363.0	1325.0	 675.0	   6.0	32.0	0	1	0
1377.1	 922.0	 702.6	  19.0	41.0	0	1	0
1312.1	 933.0	 815.9	  13.2	49.5	0	1	0
1310.1	1301.0	 636.5	  18.4	51.0	0	1	0
1566.7	1374.0	 931.0	  20.0	31.0	0	1	0
1531.5	1296.0	 781.5	  12.3	32.0	0	1	0
2244.4	1298.0	1114.7	  82.3	40.5	0	1	0
1528.1	1195.0	 744.5	   7.4	51.5	0	1	0
3325.3	2162.0	 961.3	  12.3	36.0	0	1	0
3068.8	1570.0	1043.5	  11.5	41.5	0	1	0
2553.7	1454.0	 818.9	   4.8	33.0	0	1	0
1796.1	1512.0	 967.5	   8.2	52.5	0	1	0
2380.7	1627.0	1040.4	  51.5	36.0	0	1	0
2005.2	1283.0	 808.1	  34.0	43.0	0	1	0
1266.5	1025.0	 555.0	   7.5	32.5	0	1	0
1669.3	1298.0	 843.1	  12.0	37.5	0	1	0
2235.8	1248.0	 756.5	   7.0	30.0	0	1	0
3515.9	2358.0	 904.2	  29.0	32.0	0	1	0
2166.2	1847.0	 278.2	  23.5	44.0	0	1	0
3513.2	1717.0	 905.2	  32.0	42.5	0	1	0
1784.0	 885.0	 752.7	  21.0	29.0	0	1	0
4523.0	2907.0	 505.3	   6.5	43.0	0	1	0
3628.2	2306.0	1040.7	  16.8	39.5	0	1	0
1508.6	 827.0	 812.0	   5.6	45.0	0	1	0
2785.7	1862.0	 865.7	   7.2	41.5	0	1	0
1482.8	1108.0	 845.2	  12.8	36.5	0	1	0
4094.7	1739.0	 951.1	  27.8	48.0	0	1	0
2079.1	1425.0	 882.1	  24.7	25.5	0	1	0
3613.9	1485.0	1592.6	  31.3	31.5	0	1	0
3191.6	1390.0	 747.4	  23.7	33.0	0	1	0
4031.1	2308.0	1159.6	   6.0	28.5	0	1	0
1211.2	1173.0	 927.4	  18.7	41.0	0	1	0
1832.7	2485.0	1352.9	   6.8	45.0	0	1	0
3162.0	2287.0	1110.4	  10.8	45.5	0	1	0
2199.1	2973.0	1833.7	  43.4	44.5	0	1	0
6284.5	4035.0	2060.2	  10.5	46.0	0	1	0
1667.7	1213.0	1245.0	  13.0	43.5	0	1	0
3049.6	2876.0	 285.3	   0.0	52.0	0	1	0
3652.8	1999.0	 307.3	  27.0	43.0	0	1	0
2689.3	1405.0	 210.7	   4.2	40.5	0	1	0
5880.5	3980.0	 986.5	 144.7	45.0	0	1	0
5457.7	2307.0	1198.3	 160.0	44.0	0	1	0
3969.0	1965.0	 692.0	  33.0	32.0	0	1	0
3936.2	3152.0	 610.8	  37.6	42.0	0	1	0
4371.8	2164.0	1079.3	  68.0	63.0	0	1	0
1941.2	1366.0	 840.2	   7.7	51.0	0	1	0
2718.8	1673.0	1185.8	  30.4	48.0	0	1	0
3958.6	1986.0	1237.9	  38.8	42.0	0	1	0
3123.9	1876.0	 888.9	  20.8	28.0	0	1	0
3695.4	2290.0	1198.4	  14.0	28.5	0	1	0
2507.2	1434.0	1022.6	  34.0	35.0	0	1	0
4222.6	1726.0	2323.9	  24.5	32.0	0	1	0
2497.5	1847.0	1159.5	  16.0	30.5	0	1	0
2809.3	2050.0	1421.3	  51.7	65.0	0	1	0
2478.4	2449.0	1065.8	  30.6	45.0	0	1	0
4282.9	1833.0	1441.6	  25.5	34.5	0	1	0
1689.6	 976.0	1001.0	  31.8	36.5	0	1	0
2367.8	1376.0	 983.8	  44.0	27.5	0	1	0
1526.6	1841.0	 593.6	  24.4	27.5	0	1	0
2506.8	1416.0	1208.4	   8.0	45.0	0	1	0
3022.0	1494.0	1616.0	 188.0	58.0	0	1	0
3402.8	2368.0	1083.2	   7.4	33.0	0	1	0
1891.3	1067.0	 945.3	  13.2	34.0	0	1	0
3191.0	1499.0	1083.3	   0.0	41.0	0	1	0
1527.4	1322.0	 983.1	  17.0	60.5	0	1	0
3568.0	2034.0	 850.5	  29.3	29.0	0	1	0
3269.7	2230.0	1037.7	  66.0	60.5	0	1	0
2082.4	1014.0	 832.2	  37.0	27.5	0	1	0
3883.2	2216.0	 794.7	   0.0	31.0	0	1	0
1822.0	1362.0	 882.2	  17.0	31.0	0	1	0
2128.0	1350.0	 877.7	   9.0	37.0	0	1	0
1372.9	1226.0	 651.7	  23.2	44.0	0	1	0
1128.9	1440.0	 872.4	  20.5	33.5	0	1	0
1330.9	1647.3	 611.2	   6.7	38.0	0	1	0
1146.4	1307.0	 655.8	  13.6	44.0	0	1	0
 735.6	1380.0	 507.3	  40.3	43.0	0	1	0
1971.0	1487.0	 679.0	   6.7	42.0	0	1	0
2184.7	 846.0	 879.9	  42.5	48.0	0	1	0
1982.6	 993.0	 790.8	  24.2	50.5	0	1	0
1145.5	1305.0	 621.2	  10.0	59.0	0	1	0
 620.1	1249.0	 523.1	  15.0	31.5	0	1	0
1911.4	1288.0	 971.2	  14.5	38.0	0	1	0
1695.7	 798.0	1553.7	  32.7	32.0	0	1	0
3153.9	 860.0	 823.9	  70.3	25.0	0	1	0
1733.8	1563.0	 679.0	  18.4	40.0	0	1	0
1735.4	 464.2	 655.4	   2.0	30.5	0	1	0
 550.5	 749.0	 373.0	  13.0	25.0	0	1	0
 589.9	 657.0	 451.9	   6.6	42.0	0	1	0
4008.6	 684.0	 781.6	 149.5	53.5	0	1	0
 785.4	1226.0	 522.1	  13.0	32.0	0	1	0
1484.2	1107.0	1010.4	 105.7	33.0	0	1	0
 906.6	 821.0	 560.3	  23.5	51.0	0	1	0
1146.6	1646.0	 640.4	  23.5	34.5	0	1	0
1036.5	 862.4	 511.1	   8.8	36.5	0	1	0
1015.4	1473.0	 650.7	  22.8	36.0	0	1	0
 969.8	 822.0	 564.2	  19.2	44.0	0	1	0
1866.6	1234.0	 608.9	  15.3	34.0	0	1	0
1234.2	1719.0	 952.9	  81.7	49.0	0	1	0
1110.8	1315.0	 727.1	  35.0	45.5	0	1	0
1416.7	1020.0	 836.0	  29.0	40.0	0	1	0
1994.8	1420.0	 854.2	  42.7	31.0	0	1	0
 928.5	1223.0	 722.7	  60.6	38.0	0	1	0
 999.2	1205.0	 615.9	   7.7	40.0	0	1	0
1409.4	1138.7	 620.7	   3.3	42.0	0	1	0
 789.8	1039.0	 466.8	  11.3	34.5	0	1	0
1672.5	1223.0	 881.0	 128.7	37.5	0	1	0
1290.2	1777.0	 672.2	  27.0	49.0	0	1	0
1726.0	1618.0	 900.2	  14.2	39.0	0	1	0
2140.2	1107.0	1022.2	   3.0	48.0	0	1	0
2425.4	1139.0	 677.2	  22.0	44.0	0	1	0
2863.8	 839.0	 753.8	  25.7	39.5	0	1	0
 814.0	1299.0	 598.6	  11.3	51.5	0	1	0
 802.0	 953.0	 643.0	  19.0	46.0	0	1	0
 502.5	1444.0	 237.9	  36.3	50.0	0	1	0
1562.0	1538.0	 837.7	  22.3	60.5	0	1	0
2069.4	1628.0	 693.4	  11.2	45.0	0	1	0
